lit_num_id,doi,lit_id,first_author,year,journal,n_compounds,n_blocks,total_datapoints
GLOBlit_7253,10.1021/acs.jced.7b00564,2017-bro-coc-0,"Brown, J. Steven",2017,J. Chem. Eng. Data,3,2,198
GLOBlit_7254,10.1021/acs.jced.7b00570,2017-hne-hu-0,"Hnedkovsky, Lubomir",2017,J. Chem. Eng. Data,2,1,48
GLOBlit_7255,10.1021/acs.jced.7b00572,2017-wen-men-1,"Wen, Chenyang",2017,J. Chem. Eng. Data,1,1,90
GLOBlit_7256,10.1021/acs.jced.7b00574,2018-zhe-luo-0,"Zheng, Huidong",2018,J. Chem. Eng. Data,4,9,184
GLOBlit_7257,10.1021/acs.jced.7b00576,2017-are-eli-0,"Arenas-Quevedo, Miguel G.",2017,J. Chem. Eng. Data,5,9,128
GLOBlit_7258,10.1021/acs.jced.7b00577,2018-li-shi-0,"Li, Qingsong",2018,J. Chem. Eng. Data,3,1,35
GLOBlit_7259,10.1021/acs.jced.7b00578,2017-pok-ste-1,"Pokorny, Vaclav",2017,J. Chem. Eng. Data,3,12,274
GLOBlit_7260,10.1021/acs.jced.7b00580,2017-srh-mun-0,"Srhiyer, Adil",2017,J. Chem. Eng. Data,2,1,590
GLOBlit_7261,10.1021/acs.jced.7b00581,2017-she-zaf-0,"Shekaari, Hemayat",2017,J. Chem. Eng. Data,1,2,8
GLOBlit_7262,10.1021/acs.jced.7b00584,2017-sun-du-0,"Sun, Feizhong",2017,J. Chem. Eng. Data,3,10,133
GLOBlit_7263,10.1021/acs.jced.7b00585,2017-ma-zha-0,"Ma, Xiao",2017,J. Chem. Eng. Data,15,14,151
GLOBlit_7264,10.1021/acs.jced.7b00586,2017-gao-gao-0,"Gao, Hongxia",2017,J. Chem. Eng. Data,3,6,672
GLOBlit_7265,10.1021/acs.jced.7b00591,2017-mes-con-0,"Messabeb, Hamdi",2017,J. Chem. Eng. Data,3,2,52
GLOBlit_7266,10.1021/acs.jced.7b00593,2018-sha-gha-0,"Shafaghat-Lonbar, Mojgan",2018,J. Chem. Eng. Data,4,2,89
GLOBlit_7267,10.1021/acs.jced.7b00598,2018-yan-ma-0,"Yang, Sheng",2018,J. Chem. Eng. Data,3,1,1
GLOBlit_7268,10.1021/acs.jced.7b00599,2017-reh-kla-0,"Rehak, Karel",2017,J. Chem. Eng. Data,8,21,179
GLOBlit_7269,10.1021/acs.jced.7b00601,2017-shi-fen-0,"Shi, Ke",2017,J. Chem. Eng. Data,4,5,62
GLOBlit_7270,10.1021/acs.jced.7b00604,2017-gha-kal-0,"Ghanta, Prasad",2017,J. Chem. Eng. Data,2,8,168
GLOBlit_7271,10.1021/acs.jced.7b00609,2017-zha-zhu-1,"Zhang, Fang",2017,J. Chem. Eng. Data,3,9,105
GLOBlit_7272,10.1021/acs.jced.7b00613,2017-nel-ram-0,"Nelson, Wayne Michael",2017,J. Chem. Eng. Data,5,11,72
GLOBlit_7273,10.1021/acs.jced.7b00615,2017-che-che-5,"Chen, Jiao",2017,J. Chem. Eng. Data,13,12,104
GLOBlit_7274,10.1021/acs.jced.7b00618,2017-saf-les-0,"Safarov, Javid",2017,J. Chem. Eng. Data,1,5,467
GLOBlit_7275,10.1021/acs.jced.7b00620,2018-ros-ros-0,"Rosales-Garcia, Teresa",2018,J. Chem. Eng. Data,4,6,71
GLOBlit_7276,10.1021/acs.jced.7b00621,2017-can-igl-1,"Cano-Gomez, Jose J.",2017,J. Chem. Eng. Data,4,16,768
GLOBlit_7277,10.1021/acs.jced.7b00635,2017-wen-zha-1,"Wen, Guilin",2017,J. Chem. Eng. Data,6,8,33
GLOBlit_7278,10.1021/acs.jced.7b00638,2017-din-zha-0,"Ding, Zhe",2017,J. Chem. Eng. Data,7,8,252
GLOBlit_7279,10.1021/acs.jced.7b00641,2017-blo-sha-2,"Blokhina, Svetlana V.",2017,J. Chem. Eng. Data,10,16,80
GLOBlit_7280,10.1021/acs.jced.7b00643,2017-ma-xu-0,"Ma, Yixin",2017,J. Chem. Eng. Data,5,3,20
GLOBlit_7281,10.1021/acs.jced.7b00646,2018-fu-cui-0,"Fu, Yanli",2018,J. Chem. Eng. Data,5,6,360
GLOBlit_7282,10.1021/acs.jced.7b00647,2018-gui-mah-0,"Guin, Partha Sarathi",2018,J. Chem. Eng. Data,7,12,52
GLOBlit_7283,10.1021/acs.jced.7b00650,2017-pim-gal-0,"Pimentel-Rodas, Alfredo",2017,J. Chem. Eng. Data,5,10,456
GLOBlit_7284,10.1021/acs.jced.7b00654,2017-yan-wan-3,"Yang, Fuxin",2017,J. Chem. Eng. Data,5,5,407
GLOBlit_7285,10.1021/acs.jced.7b00657,2017-wil-nel-0,"Williams-Wynn, Mark",2017,J. Chem. Eng. Data,4,11,251
GLOBlit_7286,10.1021/acs.jced.7b00660,2018-luo-li-0,"Luo, Weiping",2018,J. Chem. Eng. Data,5,8,220
GLOBlit_7287,10.1021/acs.jced.7b00665,2018-li-wan-0,"Li, Si",2018,J. Chem. Eng. Data,14,19,247
GLOBlit_7288,10.1021/acs.jced.7b00669,2017-yan-zha-1,"Yang, Haiyan",2017,J. Chem. Eng. Data,8,11,272
GLOBlit_7289,10.1021/acs.jced.7b00674,2018-zhu-yu-0,"Zhu, Chuanfu",2018,J. Chem. Eng. Data,5,13,58
GLOBlit_7290,10.1021/acs.jced.7b00678,2018-li-zha-1,"Li, Huanxin",2018,J. Chem. Eng. Data,4,2,69
GLOBlit_7291,10.1021/acs.jced.7b00682,2018-zaf-she-1,"Zafarani-Moattar, Mohammed Taghi",2018,J. Chem. Eng. Data,4,5,87
GLOBlit_7292,10.1021/acs.jced.7b00683,2018-liu-yu-0,"Liu, Hai",2018,J. Chem. Eng. Data,4,2,34
GLOBlit_7293,10.1021/acs.jced.7b00690,2018-hef-tro-0,"Hefter, Glenn",2018,J. Chem. Eng. Data,10,19,145
GLOBlit_7294,10.1021/acs.jced.7b00692,2017-liu-liu-0,"Liu, Xiangyang",2017,J. Chem. Eng. Data,5,4,79
GLOBlit_7295,10.1021/acs.jced.7b00694,2017-her-tum-0,"Hernandez-Gomez, Roberto",2017,J. Chem. Eng. Data,2,1,399
GLOBlit_7296,10.1021/acs.jced.7b00695,2017-zha-wan-3,"Zhao, Dong-Fang",2017,J. Chem. Eng. Data,15,15,107
GLOBlit_7297,10.1021/acs.jced.7b00699,2018-wan-she-0,"Wang, Rongjie",2018,J. Chem. Eng. Data,13,11,126
GLOBlit_7298,10.1021/acs.jced.7b00702,2017-zhe-zhe-0,"Zheng, Yong",2017,J. Chem. Eng. Data,2,6,182
GLOBlit_7299,10.1021/acs.jced.7b00704,2017-mal-yad-0,"Mali, Nilesh A.",2017,J. Chem. Eng. Data,7,39,264
GLOBlit_7300,10.1021/acs.jced.7b00709,2018-rat-kal-0,"Rathi, Pavan B.",2018,J. Chem. Eng. Data,5,14,74
GLOBlit_7301,10.1021/acs.jced.7b00712,2018-zha-che-0,"Zhang, Ying",2018,J. Chem. Eng. Data,2,4,472
GLOBlit_7302,10.1021/acs.jced.7b00713,2018-liu-zha-0,"Liu, Yu",2018,J. Chem. Eng. Data,1,1,130
GLOBlit_7303,10.1021/acs.jced.7b00714,2017-wu-zha-2,"Wu, Yufang",2017,J. Chem. Eng. Data,9,14,112
GLOBlit_7304,10.1021/acs.jced.7b00717,2017-rau-hel-0,"Rausch, Michael H.",2017,J. Chem. Eng. Data,2,3,32
GLOBlit_7305,10.1021/acs.jced.7b00718,2017-sch-bre-0,"Schappals, Michael",2017,J. Chem. Eng. Data,4,3,45
GLOBlit_7306,10.1021/acs.jced.7b00719,2018-jam-sad-0,"Jamehbozorg, Bahman",2018,J. Chem. Eng. Data,7,18,101
GLOBlit_7307,10.1021/acs.jced.7b00721,2018-kla-hah-0,"Klauck, Mandy",2018,J. Chem. Eng. Data,5,3,84
GLOBlit_7308,10.1021/acs.jced.7b00722,2018-bar-pir-0,"Barani, Alireza",2018,J. Chem. Eng. Data,2,6,36
GLOBlit_7309,10.1021/acs.jced.7b00740,2018-son-hou-0,"Song, Yu-He",2018,J. Chem. Eng. Data,6,24,154
GLOBlit_7310,10.1021/acs.jced.7b00743,2018-zhu-che-0,"Zhu, Yanqing",2018,J. Chem. Eng. Data,13,15,207
GLOBlit_7311,10.1021/acs.jced.7b00750,2017-ego-mak-1,"Egorov, Gennadiy I.",2017,J. Chem. Eng. Data,2,4,448
GLOBlit_7312,10.1021/acs.jced.7b00755,2018-com-wis-0,"Comak, Gurbuz",2018,J. Chem. Eng. Data,3,5,57
GLOBlit_7313,10.1021/acs.jced.7b00761,2018-cui-che-0,"Cui, Mengxing",2018,J. Chem. Eng. Data,3,3,3
GLOBlit_7314,10.1021/acs.jced.7b00766,2018-ali-sha-0,"Alinejhad, Mehran",2018,J. Chem. Eng. Data,4,8,90
GLOBlit_7315,10.1021/acs.jced.7b00768,2018-cao-liu-0,"Cao, Yun",2018,J. Chem. Eng. Data,6,11,444
GLOBlit_7316,10.1021/acs.jced.7b00769,2018-bro-coc-0,"Brown, J. Steven",2018,J. Chem. Eng. Data,3,2,181
GLOBlit_7317,10.1021/acs.jced.7b00770,2018-pue-jou-0,"Puentes, Cristian",2018,J. Chem. Eng. Data,3,1,17
GLOBlit_7318,10.1021/acs.jced.7b00771,2018-sas-iva-0,"Sas, Olalla G.",2018,J. Chem. Eng. Data,4,4,616
GLOBlit_7319,10.1021/acs.jced.7b00773,2018-hir-hag-0,"Hiraga, Yuya",2018,J. Chem. Eng. Data,4,12,572
GLOBlit_7320,10.1021/acs.jced.7b00777,2018-kas-mic-0,"Kastanidis, Panagiotis",2018,J. Chem. Eng. Data,3,3,30
GLOBlit_7321,10.1021/acs.jced.7b00780,2018-sch--0,"Schwarz, Cara E.",2018,J. Chem. Eng. Data,5,8,264
GLOBlit_7322,10.1021/acs.jced.7b00782,2018-zha-ahm-0,"Zhang, Fan",2018,J. Chem. Eng. Data,4,11,150
GLOBlit_7323,10.1021/acs.jced.7b00783,2018-li-che-0,"Li, Wenxiu",2018,J. Chem. Eng. Data,5,7,163
GLOBlit_7324,10.1021/acs.jced.7b00786,2018-kod-sat-0,"Kodama, Daisuke",2018,J. Chem. Eng. Data,3,13,181
GLOBlit_7325,10.1021/acs.jced.7b00787,2018-yan-liu-0,"Yang, Chong",2018,J. Chem. Eng. Data,4,2,48
GLOBlit_7326,10.1021/acs.jced.7b00788,2018-pab-pur-0,"Pablo, Laura de",2018,J. Chem. Eng. Data,3,10,352
GLOBlit_7327,10.1021/acs.jced.7b00790,2017-zho-zen-0,"Zhou, Juan",2017,J. Chem. Eng. Data,5,4,148
GLOBlit_7328,10.1021/acs.jced.7b00797,2018-ant-was-0,"Antony, Fiona Mary",2018,J. Chem. Eng. Data,4,2,10
GLOBlit_7329,10.1021/acs.jced.7b00800,2018-yan-he-0,"Yang, Lei",2018,J. Chem. Eng. Data,7,14,16
GLOBlit_7330,10.1021/acs.jced.7b00802,2018-sun-fu-0,"Sun, Yinhai",2018,J. Chem. Eng. Data,3,7,109
GLOBlit_7331,10.1021/acs.jced.7b00803,2018-reg-gly-0,"Regueira, Teresa",2018,J. Chem. Eng. Data,4,2,78
GLOBlit_7332,10.1021/acs.jced.7b00808,2018-shi-sug-0,"Shimomura, Takuya",2018,J. Chem. Eng. Data,9,11,117
GLOBlit_7333,10.1021/acs.jced.7b00818,2018-hig-sak-0,"Higashi, Yukihiro",2018,J. Chem. Eng. Data,2,2,47
GLOBlit_7334,10.1021/acs.jced.7b00819,2017-kor-lor-0,"Kort, Anne-K.",2017,J. Chem. Eng. Data,5,10,62
GLOBlit_7335,10.1021/acs.jced.7b00821,2018-fan-gua-0,"Fang, Yibo",2018,J. Chem. Eng. Data,3,2,137
GLOBlit_7336,10.1021/acs.jced.7b00825,2018-li-liu-0,"Li, Mengya",2018,J. Chem. Eng. Data,8,10,360
GLOBlit_7337,10.1021/acs.jced.7b00827,2018-wan-ou-1,"Wang, Jun",2018,J. Chem. Eng. Data,5,17,155
GLOBlit_7338,10.1021/acs.jced.7b00832,2018-war-ade-0,"Warrag, Samah E. E.",2018,J. Chem. Eng. Data,6,8,8
GLOBlit_7339,10.1021/acs.jced.7b00836,2018-ram-val-0,"Ramjugernath, Deresh",2018,J. Chem. Eng. Data,3,7,84
GLOBlit_7340,10.1021/acs.jced.7b00840,2018-xu-zhu-0,"Xu, Kui",2018,J. Chem. Eng. Data,15,27,209
GLOBlit_7341,10.1021/acs.jced.7b00841,2018-fed-pie-0,"Fedele, Laura",2018,J. Chem. Eng. Data,1,2,154
GLOBlit_7342,10.1021/acs.jced.7b00846,2018-zha-liu-0,"Zhang, Hui",2018,J. Chem. Eng. Data,11,12,319
GLOBlit_7343,10.1021/acs.jced.7b00847,2018-li-fan-0,"Li, Dongchan",2018,J. Chem. Eng. Data,3,7,51
GLOBlit_7344,10.1021/acs.jced.7b00849,2018-gom-dom-0,"Gomez, Elena",2018,J. Chem. Eng. Data,8,10,449
GLOBlit_7345,10.1021/acs.jced.7b00851,2018-fan-yua-0,"Fan, Jie-Ping",2018,J. Chem. Eng. Data,9,9,117
GLOBlit_7346,10.1021/acs.jced.7b00857,2018-li-guo-0,"Li, Ben",2018,J. Chem. Eng. Data,3,2,72
GLOBlit_7347,10.1021/acs.jced.7b00865,2018-sim-ion-0,"Sima, Sergiu",2018,J. Chem. Eng. Data,2,4,120
GLOBlit_7348,10.1021/acs.jced.7b00866,2018-fen-liu-0,"Feng, Song",2018,J. Chem. Eng. Data,1,1,123
GLOBlit_7349,10.1021/acs.jced.7b00869,2018-tri-gon-0,"Tristan, Cristina Alonso",2018,J. Chem. Eng. Data,6,11,136
GLOBlit_7350,10.1021/acs.jced.7b00873,2018-dan-kro-0,"Danon, Rana",2018,J. Chem. Eng. Data,3,4,16
GLOBlit_7351,10.1021/acs.jced.7b00875,2018-nar-moo-0,"Narasigadu, Caleb",2018,J. Chem. Eng. Data,3,10,229
GLOBlit_7352,10.1021/acs.jced.7b00880,2018-pos-pil-0,"Posa, Mihalj",2018,J. Chem. Eng. Data,5,3,71
GLOBlit_7353,10.1021/acs.jced.7b00887,2018-mon-chi-0,"Montesantos, Nikolaos",2018,J. Chem. Eng. Data,4,7,75
GLOBlit_7354,10.1021/acs.jced.7b00892,2018-nel-nai-0,"Nelson, Wayne Michael",2018,J. Chem. Eng. Data,5,19,153
GLOBlit_7355,10.1021/acs.jced.7b00894,2018-zho-yan-0,"Zhong, Yuan",2018,J. Chem. Eng. Data,3,5,17
GLOBlit_7356,10.1021/acs.jced.7b00898,2018-zha-liu-1,"Zhang, Qingguo",2018,J. Chem. Eng. Data,2,8,288
GLOBlit_7357,10.1021/acs.jced.7b00900,2018-moi-san-0,"Moita, Maria Luisa C. J.",2018,J. Chem. Eng. Data,3,2,24
GLOBlit_7358,10.1021/acs.jced.7b00902,2018-cui-yan-0,"Cui, Junwei",2018,J. Chem. Eng. Data,2,4,54
GLOBlit_7359,10.1021/acs.jced.7b00904,2018-agr-sab-0,"Agrawal, Yogesh K.",2018,J. Chem. Eng. Data,3,7,277
GLOBlit_7360,10.1021/acs.jced.7b00905,2018-gup-fan-0,"Gupta, Bhupender S.",2018,J. Chem. Eng. Data,3,2,8
GLOBlit_7361,10.1021/acs.jced.7b00909,2018-mus-pat-0,"Musale, Shrikant P.",2018,J. Chem. Eng. Data,5,14,402
GLOBlit_7362,10.1021/acs.jced.7b00911,2018-liu-zho-0,"Liu, Hongqin",2018,J. Chem. Eng. Data,5,8,285
GLOBlit_7363,10.1021/acs.jced.7b00920,2018-kud-tak-0,"Kudo, Shoji",2018,J. Chem. Eng. Data,4,10,29
GLOBlit_7364,10.1021/acs.jced.7b00927,2018-zha-guo-0,"Zhang, Yongzhao",2018,J. Chem. Eng. Data,10,11,204
GLOBlit_7365,10.1021/acs.jced.7b00932,2018-xio-zhe-0,"Xiong, Kangning",2018,J. Chem. Eng. Data,5,3,48
GLOBlit_7366,10.1021/acs.jced.7b00937,2018-sha-ban-0,"Sharma, Mousmee",2018,J. Chem. Eng. Data,9,20,1496
GLOBlit_7367,10.1021/acs.jced.7b00939,2018-ave-cae-0,"Avelino, Helena",2018,J. Chem. Eng. Data,1,2,72
GLOBlit_7368,10.1021/acs.jced.7b00944,2018-ozt-est-0,"Ozturk, Baranse",2018,J. Chem. Eng. Data,4,8,8
GLOBlit_7369,10.1021/acs.jced.7b00945,2018-cho-cre-0,"Chouireb, Naima",2018,J. Chem. Eng. Data,5,9,236
GLOBlit_7370,10.1021/acs.jced.7b00946,2018-luk-ish-0,"Lukawski, Maciej Z.",2018,J. Chem. Eng. Data,1,1,33
GLOBlit_7371,10.1021/acs.jced.7b00948,2018-xu-con-0,"Xu, Renjie",2018,J. Chem. Eng. Data,6,4,333
GLOBlit_7372,10.1021/acs.jced.7b00950,2018-yan-hu-0,"Yang, Tao",2018,J. Chem. Eng. Data,3,8,213
GLOBlit_7373,10.1021/acs.jced.7b00951,2018-zha-gao-0,"Zhang, Xiangyu",2018,J. Chem. Eng. Data,4,3,76
GLOBlit_7374,10.1021/acs.jced.7b00956,2018-she-luo-0,"Sheng, Xiaoxiao",2018,J. Chem. Eng. Data,4,5,179
GLOBlit_7375,10.1021/acs.jced.7b00958,2018-nin-che-0,"Ning, Shuyu",2018,J. Chem. Eng. Data,4,3,63
GLOBlit_7376,10.1021/acs.jced.7b00964,2018-zha-zho-0,"Zhao, Yanxing",2018,J. Chem. Eng. Data,3,4,63
GLOBlit_7377,10.1021/acs.jced.7b00971,2018-hyd-sal-0,"Hyder, M. K. Mohammad Ziaul",2018,J. Chem. Eng. Data,4,7,185
GLOBlit_7378,10.1021/acs.jced.7b00978,2018-su-lu-0,"Su, Min",2018,J. Chem. Eng. Data,10,11,125
GLOBlit_7379,10.1021/acs.jced.7b00982,2018-zhu-che-1,"Zhu, Yanqing",2018,J. Chem. Eng. Data,7,10,450
GLOBlit_7380,10.1021/acs.jced.7b00995,2018-kan--0,"Kandil, Mohamed E.",2018,J. Chem. Eng. Data,2,3,62
GLOBlit_7381,10.1021/acs.jced.7b00996,2018-var-igl-0,"Vargas-Ibanez, Leidy T.",2018,J. Chem. Eng. Data,3,6,66
GLOBlit_7382,10.1021/acs.jced.7b00998,2018-men-jie-0,"Meng-qi, Chen",2018,J. Chem. Eng. Data,3,2,59
GLOBlit_7383,10.1021/acs.jced.7b00999,2018-liu-fu-0,"Liu, Lixin",2018,J. Chem. Eng. Data,3,7,83
GLOBlit_7384,10.1021/acs.jced.7b01000,2018-sch--1,"Schwarz, Cara E.",2018,J. Chem. Eng. Data,4,6,140
GLOBlit_7385,10.1021/acs.jced.7b01003,2018-hos-akh-0,"Hossain, Mohammad S.",2018,J. Chem. Eng. Data,4,14,310
GLOBlit_7386,10.1021/acs.jced.7b01004,2018-akh-pet-0,"Akhmetshina, Alsu I.",2018,J. Chem. Eng. Data,5,6,59
GLOBlit_7387,10.1021/acs.jced.7b01006,2018-zha-xu-0,"Zhang, Qingguo",2018,J. Chem. Eng. Data,3,16,578
GLOBlit_7388,10.1021/acs.jced.7b01011,2018-sou-kes-0,"Souza, Brian de",2018,J. Chem. Eng. Data,14,16,114
GLOBlit_7389,10.1021/acs.jced.7b01012,2018-wan-du-0,"Wang, Huaiyou",2018,J. Chem. Eng. Data,3,2,14
GLOBlit_7390,10.1021/acs.jced.7b01015,2018-ren-dan-0,"Ren, Mingming",2018,J. Chem. Eng. Data,5,22,68
GLOBlit_7391,10.1021/acs.jced.7b01018,2018-ahm-nob-0,"Ahmadi, Pezhman",2018,J. Chem. Eng. Data,1,2,116
GLOBlit_7392,10.1021/acs.jced.7b01021,2018-fan-zho-0,"Fan, Kai",2018,J. Chem. Eng. Data,3,8,95
GLOBlit_7393,10.1021/acs.jced.7b01024,2018-gao-xu-0,"Gao, Yangchen",2018,J. Chem. Eng. Data,4,10,96
GLOBlit_7394,10.1021/acs.jced.7b01026,2018-hog-lon-0,"Hogge, Joseph W.",2018,J. Chem. Eng. Data,19,50,125
GLOBlit_7395,10.1021/acs.jced.7b01030,2018-har--0,"Harris, Kenneth R.",2018,J. Chem. Eng. Data,1,4,286
GLOBlit_7396,10.1021/acs.jced.7b01031,2018-tho-dub-0,"Thol, Monika",2018,J. Chem. Eng. Data,1,2,82
GLOBlit_7397,10.1021/acs.jced.7b01033,2018-yue-rov-0,"Yue, Shuwen",2018,J. Chem. Eng. Data,20,12,82
GLOBlit_7398,10.1021/acs.jced.7b01034,2018-flo-ram-0,"Flores, Henoc",2018,J. Chem. Eng. Data,8,32,272
GLOBlit_7399,10.1021/acs.jced.7b01035,2018-idr-kum-0,"Idris, Zulkifli",2018,J. Chem. Eng. Data,3,3,336
GLOBlit_7400,10.1021/acs.jced.7b01037,2018-cas-man-0,"Castro, Vania I. B.",2018,J. Chem. Eng. Data,7,11,146
GLOBlit_7401,10.1021/acs.jced.7b01039,2018-ros-gre-0,"Rose, Harrison B.",2018,J. Chem. Eng. Data,6,20,86
GLOBlit_7402,10.1021/acs.jced.7b01040,2018-yui-mot-0,"Yui, Kazuko",2018,J. Chem. Eng. Data,5,19,64
GLOBlit_7403,10.1021/acs.jced.7b01049,2018-gan-gas-0,"Gancarz, Tomasz",2018,J. Chem. Eng. Data,2,3,66
GLOBlit_7404,10.1021/acs.jced.7b01053,2018-san--0,"Santos, Dheiver",2018,J. Chem. Eng. Data,13,12,726
GLOBlit_7405,10.1021/acs.jced.7b01059,2018-sha-sal-0,"Shaikh, Vasim R.",2018,J. Chem. Eng. Data,3,4,180
GLOBlit_7406,10.1021/acs.jced.7b01060,2018-ber-sua-0,"Berdugo, Claudia E.",2018,J. Chem. Eng. Data,2,1,23
GLOBlit_7407,10.1021/acs.jced.7b01064,2018-sua-san-0,"Suaza, Andrea",2018,J. Chem. Eng. Data,3,4,22
GLOBlit_7408,10.1021/acs.jced.7b01073,2018-hu-zha-0,"Hu, Peng",2018,J. Chem. Eng. Data,2,4,110
GLOBlit_7409,10.1021/acs.jced.7b01085,2018-lua-li-0,"Luan, Yanan",2018,J. Chem. Eng. Data,15,16,114
GLOBlit_7410,10.1021/acs.jced.7b01089,2018-pei-zha-0,"Pei, Kang-Kang",2018,J. Chem. Eng. Data,6,12,411
GLOBlit_7411,10.1021/acs.jced.7b01091,2018-ami-bel-0,"Amireche, Fouzia",2018,J. Chem. Eng. Data,4,15,179
GLOBlit_7412,10.1021/acs.jced.7b01097,2018-wen-zha-0,"Wen, Jie",2018,J. Chem. Eng. Data,1,2,13
GLOBlit_7413,10.1021/acs.jced.7b01101,2018-ju-elm-0,"Ju, Huitian",2018,J. Chem. Eng. Data,3,19,118
GLOBlit_7414,10.1021/acs.jced.7b01107,2018-liu-zha-1,"Liu, Xiaobin",2018,J. Chem. Eng. Data,3,12,110
GLOBlit_7415,10.1021/acs.jced.7b01108,2018-li-zho-0,"Li, Gen",2018,J. Chem. Eng. Data,7,6,231
GLOBlit_7416,10.1021/acs.jced.7b01109,2018-wan-zho-1,"Wang, Liping",2018,J. Chem. Eng. Data,4,2,48
GLOBlit_7417,10.1021/acs.jced.7b01112,2018-ban-pan-0,"Ban, Heng",2018,J. Chem. Eng. Data,5,9,146
GLOBlit_7418,10.1021/acs.jced.7b01113,2018-liu-chu-0,"Liu, Weizao",2018,J. Chem. Eng. Data,3,9,55
GLOBlit_7419,10.1021/acs.jced.7b01125,2018-her-tum-0,"Hernandez-Gomez, Roberto",2018,J. Chem. Eng. Data,2,1,391
GLOBlit_7420,10.1021/acs.jced.7b01127,2018-guo-tan-0,"Guo, Chao",2018,J. Chem. Eng. Data,4,2,37
GLOBlit_7421,10.1021/acs.jced.7b01128,2018-vas--0,"Vasanta, Rajendra Prasad",2018,J. Chem. Eng. Data,3,10,249
GLOBlit_7422,10.1021/acs.jced.7b01134,2018-li-ye-0,"Li, Rongrong",2018,J. Chem. Eng. Data,10,12,243
GLOBlit_7423,10.1021/acs.jced.7b01135,2018-est-pen-0,"Estalkhzir, Fattaneh Moradi",2018,J. Chem. Eng. Data,3,11,102
GLOBlit_7424,10.1021/acs.jced.8b00003,2018-han-ji-0,"Han, Haijun",2018,J. Chem. Eng. Data,3,8,94
GLOBlit_7425,10.1021/acs.jced.8b00005,2018-li-yin-1,"Li, Geng",2018,J. Chem. Eng. Data,3,5,327
GLOBlit_7426,10.1021/acs.jced.8b00008,2018-pra-mun-0,"Prak, Dianne J. Luning",2018,J. Chem. Eng. Data,4,32,715
GLOBlit_7427,10.1021/acs.jced.8b00009,2018-nas-gha-0,"Nasiri-Lohehsara, Toba",2018,J. Chem. Eng. Data,3,2,120
GLOBlit_7428,10.1021/acs.jced.8b00011,2018-har-kan-0,"Harris, Kenneth R.",2018,J. Chem. Eng. Data,1,10,427
GLOBlit_7429,10.1021/acs.jced.8b00015,2018-hai-jha-0,"Haider, Mohd Belal",2018,J. Chem. Eng. Data,8,22,121
GLOBlit_7430,10.1021/acs.jced.8b00023,2018-sha-yan-0,"Shao, Danfeng",2018,J. Chem. Eng. Data,8,10,280
GLOBlit_7431,10.1021/acs.jced.8b00025,2018-san-kum-0,"Sandeepa, Kadakanchi",2018,J. Chem. Eng. Data,13,17,491
GLOBlit_7432,10.1021/acs.jced.8b00028,2018-sag-fom-0,"Sagdeev, Damir",2018,J. Chem. Eng. Data,3,6,77
GLOBlit_7433,10.1021/acs.jced.8b00033,2018-zha-xu-1,"Zhang, Kai",2018,J. Chem. Eng. Data,4,18,108
GLOBlit_7434,10.1021/acs.jced.8b00036,2018-ala-miy-0,"Alam, Md Jahangir",2018,J. Chem. Eng. Data,2,3,116
GLOBlit_7435,10.1021/acs.jced.8b00037,2018-wu-mag-0,"Wu, Jiangtao",2018,J. Chem. Eng. Data,1,3,324
GLOBlit_7436,10.1021/acs.jced.8b00043,2018-zha-zha-0,"Zhang, Pengshuai",2018,J. Chem. Eng. Data,10,13,237
GLOBlit_7437,10.1021/acs.jced.8b00047,2018-li-wan-1,"Li, Hongliang",2018,J. Chem. Eng. Data,4,6,30
GLOBlit_7438,10.1021/acs.jced.8b00050,2018-man-ban-0,"Manna, L.[Luigi]",2018,J. Chem. Eng. Data,3,2,28
GLOBlit_7439,10.1021/acs.jced.8b00054,2018-soa-hel-0,"Soames, Adam",2018,J. Chem. Eng. Data,3,15,196
GLOBlit_7440,10.1021/acs.jced.8b00058,2018-kau-jug-0,"Kaur, Kirandeep",2018,J. Chem. Eng. Data,5,16,899
GLOBlit_7441,10.1021/acs.jced.8b00063,2018-bho-mal-0,"Bhoi, Bharat R.",2018,J. Chem. Eng. Data,5,27,192
GLOBlit_7442,10.1021/acs.jced.8b00064,2018-san-sua-0,"Santaella, Miguel A.",2018,J. Chem. Eng. Data,4,11,155
GLOBlit_7443,10.1021/acs.jced.8b00067,2018-ben-bel-0,"Benabida, Houda",2018,J. Chem. Eng. Data,4,11,629
GLOBlit_7444,10.1021/acs.jced.8b00070,2018-xu-wan-0,"Xu, Lingjun",2018,J. Chem. Eng. Data,4,10,320
GLOBlit_7445,10.1021/acs.jced.8b00078,2018-kia-hne-0,"Kianinia, Yaser",2018,J. Chem. Eng. Data,6,10,132
GLOBlit_7446,10.1021/acs.jced.8b00080,2018-zha--0,"Zhang, Cheng",2018,J. Chem. Eng. Data,30,29,174
GLOBlit_7447,10.1021/acs.jced.8b00081,2018-cao-ren-0,"Cao, Jing",2018,J. Chem. Eng. Data,4,12,30
GLOBlit_7448,10.1021/acs.jced.8b00086,2018-gon-pal-0,"Goncalves, Daniel",2018,J. Chem. Eng. Data,15,52,85
GLOBlit_7449,10.1021/acs.jced.8b00087,2018-gao-ye-0,"Gao, Yun-Yun",2018,J. Chem. Eng. Data,4,8,23
